,reviews,label
0,0,16
1,'굿',16
2,'내부 공간이 협소해서 몇 테이블 안 되기 때문에오픈런해서 갔는데도 대기 줄이 길었다…얼마나 맛있으면 이렇게 추운 날 기다리면서 먹을까했는데왠 걸 다시가도 기다려서 먹을 수 있을 것같다태국 요리 입문으로 절대 실패할 수없는 까폼!!!!추천요리는 없다 하나 하나 다 성공이기 때문에생맥 하나 시켜놓고 국물 싹 떠먹고 고기 뜯는 순간바로 태국여행 ㅎㅎ~ 떠나보자',16
3,"'망플 평점이 높은 이유가 있었네요. 정말 맛있어요!일요일 저녁 8시쯤에 갔더니 앞에 대기팀이 11팀이 있었는데, 바로 앞 카페에서 30분 정도 기다리니 들어갈 수 있었어요. 테이블링이 가능하니 미리 예약 걸어두는걸 추천드려요! (평일 영업시간은 10시, 주말 영업시간은 11시까지에요)사실 제가 향신료 강한 태국 음식에 좀 약한 편인데요. 요기서 태국음식을 먹고나서 제 편견이 와르르 깨지고, 잘하는 집에서 또 먹어보고 싶다는 생각이 들더라구요. 재방문의사는 당연히 있습니다:)•똠양 남콘 14000원코코넛밀크와 칠리페니스트를 넣은 똠양꿍 쌀국수에요! 다른건 안먹더라도 이 메뉴는 꼭 주문해서 드셔야합니다. 똠양의 신세계를 맛 볼 수 있어요. 찐육수라 걸쭉하면서도 자연스러운 시큼함이 퍼져나오는 맛이에요. 땅콩가루덕분에 더 고소하고요. 국물만 계속 퍼먹게 된다니깐요? 이 메뉴때문에 또 오고싶은 마음이에요:) 왕 추천!• 쏨땀 13000원: 태국 대표 그린파파야 샐러드입니다. 도라지같은 식감의 꼬득꼬득한 채소가 꽤 많이 들어가있어요. 새콤달콤 소스가 계속 땡겨서 먹게 되는 맛이에요. 같이 간 언니와 이런 샐러드라면 매일매일 먹고 살빠질 수 있을 것 같다고 이구동성으로 말했어요.•텃만꿍 4pcs 14000원: 새우살을 갈아만든 태국식 새우튀김이에요. 새우살을 갈아버리거나 쪼그맣게 들어간 정도가 아니라, 알차게 큼지막하게 들어가있어요. 오동통한 새우살을 즐길 수 있어요. 튀김도 두껍지 않아서 부담스럽지 않고요. 굿굿!•카오만 까이 13000원태국식 닭고기 덮밥 (닭육수로 지은 밥과 특제소스): 닭고기를 찜기로 쪘는지 엄청 부드러워요. 닭육수로 지은 밥은 을마나 달달하고 구수한지. 닭냄새도 1도 안나요! 같이 나온 뜨근뜨근 깔끔한 육수와 잘 어울리고 닭고기덮밥의 맛을 더 살려줍니다. 메인 두개를 고른다면 이 메뉴도 추천드려요.•얌운센 14000원: 녹두당면으로 만든 태국식 해물 샐러드에요. 지금 알았는데 녹두 당면이었군요. 당면이 샐러리,오이,오징어,양파 등 양이 꽤 푸짐하게 들어가있어서 이것만 먹어도 배부를 것 같아요. 칠리소스를 베이스로 만들어서 새콤해요. 샐러드 하나를 골라야한다면, 저는 개인적으로 쏨땀이 더 맛있었어요.하핫 세명이서 꽤 많이 주문해서 먹었습니다. 이렇게 다양한 음식을 한꺼번에 먹는건 매일매일 해보고 싶어요. 이렇게 맛있고 다양한 음식을 경험하게 해준 언니에게 감사의 인사를 드리고 싶습니다^-^'",16
4,"'도산공원 ‘까폼’- 소고기쌀국수, 닭껍질튀김평일 5시에 갔더니 웨이팅 없이 입장했어요! 다만 제가 입장한 후에 웨이팅이 어마어마하게 길어졌으니,, 브레이크타임이 없다는 장점을 이용해서 일찍 방문하시는걸 추천드려요! 내부도 넓지 않고 회전율이 빠른 음식들은 아니라 웨이팅이 더 길어질것같아요 ㅠㅠ베스트메뉴인 소고기쌀국수! 이국적인 향이 생각보다는 강하지 않았어요! 향이 딱 적당해서 더 맛있는 느낌. 위에 올려진 고기도 야들야들하고, 면발이 얇아서 더 좋았어요. (면 굵기 선택 가능해요!) 양도 꽤 많아서 너무 만족! 요즘같이 추운 날씨에 먹기 딱이에요:)기대 이상으로 너무너무 맛있었던 닭껍질튀김!! 먹어본 닭껍질튀김중에 최고의 퀄리티입니다.. 간+튀김+식감 모든게 다 완벽해요! 닭껍질튀김을 좋아하는분이라면 무조건 주문하시길 추천드려요:)'",16
5,"'“압구정 도산공원에서 즐기는 태국의 맛”긴 웨이팅을 자랑하는 태국음식점이다. 압구정 골목 지하1층에 위치하는데, 지하로 내려가면 밖과 분리되어 태국으로 워프한 느낌이 든다. 태국 포장마차 느낌이랄까...일단 맛있다. 태국에 가서 태국음식을 먹어보진 못했으나, 이정도의 맛이라면 현지 느낌을 충분히 내는거 같다는 생각이 들 정도다.족발덮밥인 카오카무가 유명한데, 한번쯤 먹어볼만한거 같다. 가격도 압구정 치고는 그렇게 비싼편은 아니므로 나쁘지 않다고 하겠다.다만 확실히 실내가 좁고, 지하에 있다보니 약간 갑갑한 느낌이 드는건 어쩔 수 없다.'",16
6,"'카오카무, 공심채 볶음, 소고기 쌀국수를 주문.기가스 밋업 전 간단하게 먹을 0차 요리를 먹으러 방문. 신사에서 인기있는 식당 중 하나라서 웨이팅이 꽤 있을 줄 알았는데 방문한 날엔 신기하게 웨이팅이 없어서 좋았다.카오카무 덮밥과 다른 메뉴가 베스트라고 했는데 다른 메뉴는 한정판매라서 먹지 못 했고 카오카무만 주문.카오카무는 돼지고기 덮밥인데 부드러운 족발과 달콤한 간장소스의 조합이 잘 어울렸지만 밥은 안남미는 아닌데 설익었다기 보단 약간 맛 없는 밥이라서 이 부분은 마이너스였다.태국 쌀국수는 소스를 넣고 먹으니 감칠맛이 배가 돼서 좋았고 공심채 볶음은 어딜가든 항상 주문해서 먹는 메뉴라 더 좋았다. 넘 맛있게 먹었던 메뉴. 한창 공심채에 빠졌던 시기라 공심체를 사서 볶을까도 고민했던 시기.'",16
7,'집이 까폼이랑 가까워서 자주 시켜먹기도하고 가서 먹기도하고..... 항상 변함없이 맛있어서 믿고 먹습니다. 강추강추!!!',16
8,"""덮밥과 청경채, 삶은 계란 반 개가 나옵니다.한국의 족발과 비슷한 맛의 고기를 밥위에 얹어줍니다. 카오카무 자체가 '돼지 다리 밥'..이라는 뜻이라고 하니까, 사실상 족발 덮밥입니다. 고기가 매우 부드럽습니다.. 그냥 숟가락으로 살살 건드려도 결대로 찢을 수 있습니다.소스도 족발 같은 향이 나면서도 동남아 색채가 더해졌습니다. 싱가포르에서 먹은 바쿠테에 단맛이 더해진 느낌 같기도 하고..그런데 처음에는 저렇게 국물이 낭낭한데 먹다 보면 밥이 다 흡수하는지, 국물이 사라져 있습니다. 사라지기 전에 국물을 밥과 함께 떠서 먹어보는 것도 좋을 것 같습니다.살코기보다도, 위에 얹어진 껍질 부분이 입에서 살살 녹아서 정말 맛있습니다. 양념맛도 더 강하게 느껴집니다.밥은 한국의 쌀밥과는 약간 느낌이 달랐습니다. 그렇다고 완전 안남미인 것 같지는 않고.. 뭔가 삼계탕 속에 들어있는 찰밥 같은 맛이 났습니다. 조금 어색하긴 했지만 그래도 전체적인 음식의 느낌에 잘 어울렸습니다.청경채는 데쳐져서 나온 듯 했는데, 소스에 적셔 먹으니 맛있었습니다. 사진에는 잘 찍히지 않았지만 칠리 소스도 함께 제공되는데, 거기에 찍어먹어도 맛있었습니다.계란은 그냥 계란입니다. 라멘 먹을 때 늘 아지타마고를 먹다가 이런 완숙 계란을 먹으니 새삼 낯설었지만.. 어쨌든 계란이니까 맛있었습니다.""",16
9,"'5:30에 가서 웨이팅하다가 7시에 식당 입장! 줄 넘 길어요 ㅜ태국 쌀국수의 표본인 소이연남에 익숙해져서인지, 감흥이 다소 떨어졌다. 하지만 돼지고기는 야들야들하니 정말 맛있었고, 새우튀김은 그럭저럭 익숙한 맛이었다.소이연남이 열려있으면 글루 가고! 소이연남이 닫았을때는 종종 방문할듯하다.'",16
10,'황당하네요! 일요일 오픈 시간 11시20분 맞춰서 도착! 가족들 내리고 안내대로 발렛부스로 이동했으나 일요일 발렛 휴무. 다시 가게 앞으로 이동. 다시 안내해 준 주차장으로 이동했으나 주차불가. 그 사이 가족들은 일행 전체가 오지않았다는 이유로 입장 안되고 대기. 그 사이 좌석은 다 차고 일행오면 바로 입장 가능하다는 얘기만 듣고 대기 안 걸었더니 늦었다고 대기 걸고 다시기다리라는....일요일 발렛이 안되면 공지라도 해줬으면 어디라도 주차하고 갔을텐데...본인들이 직접 하는곳이 아니라 안내만 해 드리는거라는...그럼 공지를 일요일은 주차는 알아서 하라고 해야하지 않나요? 가게 앞에 발렛 간판까지 두고 있는데 너무 무책임한 얘기네요. 음식은 구경도 못 했으니 평가 불가지만...서비스나 응대는 글쎄요. 상당히 실망스럽습니다. 일요일은 가능하면 차 가지고는 안 가시는게...일요일 아침에 애기들 데리고 즐거운 식사하려다가 식사도 못하고 기분만 상하고 왔네요.당연히 재방문의사는 없습니다.',16
11,'별로....',16
12,"'용산 남영역 근처에 위치한 양고기 전문점양갈비가 주력 메뉴로 주문과 동시에 샐러드부터 무생채, 삼뿌리, 콘샐러드, 블랙올리브까지 다양한 반찬들이 나온다올리브는 뭐지 싶었는데 브리또처럼 또띠아에 양고기, 올리브, 양파, 콘샐러드 당을 넣어 먹는 용도였다양갈비는 2인분 기준으로 기본 밑간이 된 상태로 나온다잘못하면 날 수 있는 양고기의 꾸리꾸리(?)한 냄새도 없고 깔끔하다고기에 곁들일 소스 및 가루도 다양하게 나오는데 갠취로 제일 맛있었던 조합을 꼽자면 베이직한 소금x와사비, 그 다음으론 또띠아x파프리카 가루 or 커리 가루가 되시겠다(먹어봐야 알지만 이 조합 호이다!!)마무리로 얼큰한 양전골 또는 구수한 누룽지 추천한다by #류흥로그'",16
13,'진짜 내스타일!! 양고기진짜 맛있음원래양고기 잘안먹는데 여기서 먹고 양고기 찾음!!꼭 추천해주고싶은 맛집',16
14,"'요약 : 신선한 양갈비를 캐주얼하게 먹고 싶을 때원래 이 근처에서 양고기가 먹고 싶으면 주로 야스노야를 갔었다.어쩌다 이 곳을 친구 추천으로 알게되고 한번 가 봤는데, 야스노야에 비해 훨씬 캐주얼한 분위기.좋게 말해 캐주얼인가. 여튼 좀더 편안하게, 점잔빼지않고, 왁자지껄하게 놀면서 먹을 수 있는 곳이다.양고기 정말 맛있고 난에 싸먹는 게 참 좋았다.게다가 가격도 쌈..와인 가져가도 됨..여럿이 갈 때는 여길 가고, 둘이서 오붓하게 데이트 할때는 야스노야에 갈 듯!'",16
15,'이렇게까지 높은 평점일건가 싶지만 아무튼 맛있게는 먹은 곳! 본점 말고 골목 돌아 3호점에 방문했는데 여기가 새로 지어져서 깨끗하고 좋더라구요. 테이블 간격도 넓어서 좋고! 양 갈비랑 양 살치살 주문해서 먹었는데 갈비살이 확실히 부드럽고 맛있었습니다. 이렇게 한국식 불판에다가 구워먹는 양고기도 맛있더라구요. 2인분씩 후다닥후다닥 구워주시니 마르기 전에 개인 접시로 옮기시기를!',16
16,"'화양연화에서 양갈비를 먹고 맛있는 양갈비에 대한 갈증이 생겨 예전에 회식으로 처음 양갈비를 먹으러 방문했을 때 정말 맛있게 먹었던 화양연가에 다시 방문했다. 2018, 2019년도에는 2호점까지 있었는데 어느새 3호점까지 생겼다. 우리는 3호점으로 안내받았고 당연히 양갈비만 주문!이곳이 좋은 점은 양갈비를 직접 다 구워주시는건데 고기 잘 못 굽는 나에겐 정말 좋은 곳이다. 맛있게 구워주시면 그냥 먹기만 하면 되는데 이 곳은 또띠아가 제공돼서 양갈비를 또띠아에 싸 먹어도 좋고 쯔란, 커리가루 등등 제공되는 소스에 찍어먹어도 좋다.처음 먹었을 때의 감동보단 덜 했지만 여전히 질긴 부위가 없고 양 잡내가 나지 않고 육즙도 머금고 있다. 서비스 내어주시는 양전골도 맛있는데 얼큰한 국물에 우거지도 들어있어서 칼칼하니 좋다. 여기에 칭따오랑 하얼빈도 시켰는데 칭따오가 더 맛있는 듯! 양갈비 진짜 맛있다!'",16
17,'이치류랑 유일하게 비교하던 맛난 양갈비 전문점입니다. 2/3호점도 내신걸로 알아요.다만 매우 바쁘셔서 주문 순서가 뒤바뀌어 옆테이블 고기가 먼저 나온다거나.. 하는 불상사가 있기도 합니다ㅠ그치만 양갈비(2.1/1인분)에 맥주가 매우 맛나서 용서됩니다. 후식 쌀국수는 비추!재방문의사: 매우 있음다',16
18,'남영역에 위치한 양갈비 집 화양연가! 양갈비 1인분 21000원이구요~ 밑반찬은 쏘쏘하게 나옵니당 ㅎㅎ 직원분께서 고기를 아주 맛있게 구워주세용 ㅎㅎ 감사히 고고~ 고기가 진짜진짜 부드러워요!! 그리구 또띠아? 같은것도 주시는데 거기에 고기랑 이것저것 넣어서 같이싸먹으면..오 타코같기도하고 완전 색달라요!! 기분좋게 먹고나온 양갈비 집이었어요! 여기는 필수방문!',16
19,'양갈비가 부드럽고 같이 나오는 탕이 얼큰해서 먹다가 바로 해장되는 맛이에요. 다 구워주셔서 편해요. 흠이 있다면 너무 시끄러워서 고막 떨어질 것 같다는 점...? 진짜 외이도 어딘가가 아픔;; 같은 테이블인데 소리질러야 겨우 들리더라고요. 콜키지 정책은 병당 1만 원 (1리터 미만). 1리터 넘어가면 병당 2만 원이래요.몰랐는데 요즘 민트젤리랑 양갈비 조합이 유행이라고. 민트젤리는 비싸서 요청해야 나온대요. 같이간 일행이 시켜줘서 개꿀!#항상함께해',16
20,'평점이 참 좋은 양갈비집이라 기대하며 방문.본점이 잠깐 위치를 옮겼나해서 잠깐 안해서 가까운 다른 지점으로 가야했나 어쨋든 새로 만든 가게여서 깔끔했음.양고기가 굉장히 싱싱한데 정말 양냄새가 하나도 없다. 양고기 평소에 못 먹는다 하는 사람들도 충분히 먹을 수 있을듯. 오히려 양냄새가 없어서 약간 의아하기도 하지만 어쨋든 맛있게 먹음.엄청 부드럽다.매장이 길게 생겨서 입구쪽에 앉으면 좀 서비스가 더딘 느낌이다.',16
21,'한국식 양갈비 맛집으로남영역과 숙대입구역 사이에 위치하고 있어요!양갈비와 양전골이 주메뉴이고양갈비로 주문해서 먹어봤어요화력이 쎄서 양갈비 금방익고 누린내없이 괜찮아요그냥소스에 찍어먹어도 맛있으나쫄깃한 난에 싸먹는게 더 맛있어요서비스로 양전골우거지탕 나와 잘 먹었습니당',16
22,'양갈비집은 여기만 가요뒤 늦게 나오는 양탕에 소주 세병각..',16
23,'다른 양고기집에 비해 싸다는게 제일 좋은데 맛도 있다직접 구워주시느라 사장님 혼자 정신이 없으시지만 ㅠ한식 스타일의 양고기집으로 분위기는 일반 고기집 같다또띠아에 싸먹으라고 하나씩 놔주시는점이 특이점 피자처럼 올리브도 같이 곁들여 먹어야함 (치즈가없네) 양으로만든 찌개는소주랑 참 잘어울린다 장사가 잘되는지 바로 근처에 2호점도 오픈!',16
24,'냄새 전혀 안나고 고기 상태 완전 좋았어요실내가 좀 덥고 환기가 안 되는 느낌이라 아쉬웠지만고기 완전 연하고 곁들일 반찬 소스류도 무난무난',16
25,'잡내도 하나도 안나고.. 부드럽고..넘나맛있었다 ㅊ',16
26,'부모님 모시고간 화양연가!나는 양고기를 즐겨 먹는 편인데 부모님은 양고기를 처음 드시는거라 양냄새가 심하지 않고 한국식 불판에 구워주는 곳으로 찾았는데 아주 굿 초이스였다. 여러명이서 방문할 땐 확실히 이런 판에 구워먹는게 좋다.또띠아에도 싸먹을수 있고 찍어먹을 수 있는 소스도 많아서 먹는 재미가 있고 서비스로 양 전골도 조금씩 나와서 든든한 한끼였다.단 냄새가 거의 없어서 양 특유의 냄새를 느끼고픈 사람이라면 살짝 실망할수도 있다는 점 참고!',16
27,'망플평점 4.4가 낮게 느껴질 정도!양고기 전문점을 꽤나 다녀봐서 평타만 되도 좋으려니~싶었는데 왠걸? 너무 신선하고 너무 맛있고 가게를 나오자마자 내일 또 먹으러 가고 싶은 집!',16
28,'자주가는 양고기 맛집 한국식으로 나와서 어른들이 더 좋아하시는 곳이다.첨으로 일호점을 갔는데 테이블 간격이 좁고 직원분들이 다 구워주시는 편이라 좁은 사이를 다니시다보니 조금 정신없는 느낌그 외에는 친절하시고 고기 맛있고 탕 서비스까지 흠잡을 것 없는 곳개인적으로 이호점이 조금 더 편한듯예약하시는게 좋을 것 같은게 요즘 손님이 많음!!',16
29,'전 맨날 여기 갈때마다 나 오늘 양고기 안땡겨 라고 하는데 가면 다먹고 밥까지 긁어먹고와요 ㅋㅋㅋㅋ이중적인 내자신이 부끄러워지는 곳양고기 너무 브드럽고 냄새안나고 맛있고 찬거리가 많아서 부모님도 좋아하시는 곳이에요.마무리로 찌개를 주시는데 꼭 밥이랑 식사도 하고 가세요 요 찌개가 별미입니당 칼칼해요~~',16
30,'맛있다!!!학생이 먹기엔 가격이 있는 편이라 직장인이 주로 오는 것 같다. 맥주 한 잔 정도는 같이 먹어줘야 한다.열무 국수보다는 시레기국(?)이 훨~씬 맛있다.된장찌개 나올 줄 알았는데 시레기국이 나왔다.밥이랑 국이랑 같이 먹으면 정말 맛있다.국만 국밥집에서 따로 팔아도 될 정도이다ㅎ',16
31,"'여기저기서 맛있다는 소문을 듣고 방문한 화양연가또디아(?)나 올리브, 옥수수 나오는 구성, 양갈비와 전골을 주력으로 하는 점이 어딘가 램랜드와 닮았다.양갈비는 어린 양인지 뭔지 모르겠지만 식감이 엄청 부드러웠다.나 뿐만 아니라 일행 모두 맛있다고 동감했다.전골은 원래 제공되는 해장국과 같은 국물인데 자극적이고 MSG맛이 강하게 나는 점이 안주로 제격인 듯하다(이 역시 램랜드와 비슷..!)장점 : 일단 양갈비 맛이 훌륭했고 양갈비 먹고 나온 것치고 옷에 냄새가 안 뱀. 저렴한 양갈비 가격! (200g에 21,000원)단점 : 좌석이 많지 않고 테이블이 약간 좁아서 낑겨 앉는 느낌이 있음.예약은 필수!'",16
32,'평점 및 기대치에 비해 쏘쏘',16
33,'양갈비',16
34,'양갈비 처음 먹어봤는데 냄새도 안나고 맛있더라구요!!카레소스에 찍어도맛있고 소금 머스타드 어디에 찍어도 다 맛있었어요~~또띠아에 싸먹는것도 신기했어요ㅋㅋㅋ양갈비랑 칭따오랑~bb',16
35,'가성비 좋은 양고기 집! 예약도 많고 대기는 한시간 넘을 것 같은 집이었는데 코로나 시국에 손님이 줄어 겨우 방문함.',16
36,"'압구정 ‘소이연남마오’ ***- 소이뼈국수유명한만큼 맛있으려나, 반신반의한 마음으로 방문한 소이연남마오! 매장이 꽤나 넓고 깔끔했어요!시그니처 메뉴라는 소이뼈국수. 뼈에 붙은 살점 한입을 먹자마자 왜 시그니처인지 바로 납득이 가는..! 국물이 정말 잘 배어있고, 딱 적당히 부드러워서 너무너무 맛있었어요! 알싸한 고추의 맛도 매력있었네요 ㅎㅎ 쌀국수 자체도 너무 맛있었지만 뼈고기가 너무 맛있어서 무조건 뼈국수 추천드려요!! 국물은 먹다보면 살짝 짜게 느껴지기도해요..!'",16
